# side(0=real,1=sim) event ncl R_cm rms_cm medtb
1 41 23 138.34 0.0799 793.6
1 41 23 109.13 0.1027 267.0
1 41 22 74.01 0.1200 902.8
1 41 36 60.19 0.1153 509.6
1 41 19 98.91 0.0837 8.9
1 41 31 96.90 0.0950 467.9
1 41 19 84.31 0.0707 564.7
1 41 30 163.66 0.0627 178.0
1 41 29 223.11 0.0614 515.9
1 41 29 73.32 0.0929 732.7
1 41 15 79.97 0.0959 531.5
1 41 28 182.74 0.0664 397.7
1 41 25 85.70 0.0958 133.7
1 41 27 136.97 0.0871 281.1
1 41 17 339.74 0.0903 888.1
1 41 29 407.91 0.0517 227.3
1 41 20 165.63 0.0534 617.5
1 41 30 267.67 0.0470 399.7
1 41 28 92.26 0.0902 96.0
1 41 28 128.04 0.0822 789.9
1 41 22 273.06 0.0506 467.7
1 41 14 153.45 0.0738 232.3
1 41 24 118.95 0.0737 153.5
1 41 18 79.02 0.1035 270.4
1 41 25 215.40 0.0349 155.9
1 41 25 48.97 0.1347 459.0
1 41 36 200.80 0.0663 267.5
1 41 42 113.45 0.0580 767.2
1 41 33 96.68 0.0813 596.6
1 41 33 91.65 0.0879 754.6
1 41 15 90.22 0.1101 408.8
1 41 35 240.77 0.0595 28.3
1 41 28 90.94 0.0872 564.9
1 41 37 191.22 0.0518 175.3
1 41 15 78.35 0.1201 439.3
1 41 34 94.29 0.0929 414.0
1 41 27 515.56 0.0455 67.0
1 41 33 124.51 0.0974 460.0
1 41 28 65.08 0.1139 427.6
1 41 19 484.09 0.0555 485.5
1 41 24 46.69 0.1495 680.9
1 41 18 73.23 0.0891 564.5
1 41 14 66.28 0.0953 737.7
1 41 19 101.21 0.1087 556.0
1 41 25 158.94 0.0826 418.9
1 41 38 137.13 0.0780 454.2
1 41 24 61.41 0.0636 734.8
1 41 17 102.87 0.0426 197.0
1 41 39 132.06 0.0777 328.4
1 41 42 180.09 0.0696 612.3
1 41 42 47.93 0.1134 430.5
1 41 21 72.32 0.1344 665.5
1 41 38 263.18 0.0678 388.9
1 41 41 107.30 0.0961 305.8
1 41 20 228.49 0.0855 282.9
1 41 16 155.07 0.0892 267.2
1 41 29 207.59 0.0895 135.5
1 41 35 187.70 0.0458 691.9
1 41 17 120.38 0.0995 522.8
1 41 16 45.42 0.1079 482.4
1 41 26 1242.37 0.1045 193.2
1 41 37 129.43 0.1168 452.0
1 41 21 76.02 0.0994 711.3
1 41 37 79.98 0.1006 420.5
1 41 32 53.57 0.1137 417.9
1 41 41 171.34 0.0770 589.3
1 41 35 66.11 0.0856 176.6
1 41 25 60.92 0.0960 378.3
1 41 36 86.61 0.0789 556.1
1 41 19 109.38 0.0802 836.7
1 41 40 90.04 0.0941 371.9
1 41 24 305.74 0.0809 288.9
1 41 31 183.23 0.0789 226.4
1 41 15 98.92 0.0809 250.3
1 41 40 85.19 0.0817 69.1
1 41 26 46.56 0.0966 473.2
1 41 19 164.28 0.0904 282.2
1 41 31 85.88 0.0810 45.9
1 41 26 88.67 0.0475 641.2
1 41 35 195.81 0.0521 234.7
1 41 18 52.54 0.0622 412.5
1 41 29 191.79 0.0702 827.0
1 41 41 189.44 0.0943 411.4
1 41 32 86.65 0.0671 825.9
1 41 31 134.30 0.0717 458.1
1 41 31 127.05 0.0947 364.2
1 41 18 60.31 0.0472 607.4
1 41 21 78.92 0.1166 316.3
1 41 32 182.33 0.0731 345.9
1 41 16 1064.65 0.0543 476.6
1 41 28 65.35 0.1242 279.7
1 41 41 394.01 0.0710 288.1
1 41 21 57.83 0.1254 151.5
1 41 31 438.96 0.0786 371.2
1 41 33 129.90 0.0996 501.4
1 41 22 87.75 0.1040 926.4
1 41 39 91.28 0.0913 416.6
1 41 38 62.76 0.1041 485.8
1 41 34 91.50 0.1087 422.4
1 41 15 295.11 0.1522 417.4
1 41 15 58.23 0.1236 635.0
1 41 42 217.96 0.0688 320.0
1 41 30 159.52 0.0763 771.7
1 41 33 106.76 0.1102 1.5
1 41 39 92.37 0.0826 233.9
1 41 33 67.65 0.1019 334.0
1 41 35 63.38 0.0772 608.2
1 41 30 228.38 0.0686 701.9
1 41 33 102.72 0.1349 406.6
1 41 32 137.55 0.0934 241.0
1 41 21 447.34 0.0898 621.7
1 41 36 175.62 0.0763 618.4
1 41 26 57.93 0.1327 860.5
1 41 41 251.81 0.0463 586.3
1 41 38 122.70 0.0759 392.3
1 41 29 85.82 0.0898 352.9
1 41 40 81.27 0.0772 754.0
1 41 38 100.66 0.0812 346.3
1 41 22 158.91 0.0936 477.8
1 41 38 152.94 0.0817 514.8
1 41 36 153.58 0.0814 337.9
1 41 40 252.41 0.0534 720.2
1 41 42 172.04 0.0547 384.0
1 41 18 81.90 0.1121 101.5
1 41 31 97.46 0.0889 143.3
1 41 14 170.57 0.0435 99.8
1 41 31 210.72 0.0876 503.5
1 41 34 190.20 0.0702 496.6
1 41 28 73.20 0.1120 466.4
1 41 27 306.80 0.0417 439.5
1 41 33 106.89 0.0761 340.9
1 41 29 112.28 0.0719 862.4
1 41 41 122.16 0.0743 132.9
1 41 14 173.74 0.1089 367.0
1 41 33 171.34 0.0655 948.0
1 41 18 180.67 0.1050 76.9
1 41 41 63.66 0.1058 261.8
1 41 37 88.87 0.0717 668.5
1 41 29 67.86 0.1125 649.3
1 41 36 76.69 0.1033 613.9
1 41 28 134.64 0.0840 474.2
1 41 28 164.17 0.0614 173.3
1 41 42 91.68 0.0636 72.6
1 41 45 146.55 0.0717 76.2
1 41 39 75.44 0.1180 543.8
1 41 17 103.87 0.0734 91.6
1 41 33 174.32 0.0690 665.5
1 41 13 64.34 0.0659 816.7
1 41 14 91.16 0.1080 744.8
1 41 18 130.42 0.0849 615.7
1 41 18 63.33 0.1520 709.3
1 41 41 63.21 0.0997 565.6
1 41 28 76.04 0.0922 763.4
1 41 42 57.36 0.1001 770.1
1 41 41 65.30 0.1016 302.5
1 41 30 112.79 0.0588 713.7
1 41 15 55.81 0.1001 449.8
1 41 19 112.73 0.0728 546.3
1 41 43 81.41 0.0709 427.9
1 41 38 175.95 0.0650 906.3
1 41 31 161.32 0.0597 39.5
1 41 35 55.35 0.0965 581.7
1 41 43 79.30 0.0856 449.9
1 41 34 160.31 0.0558 229.5
1 41 42 144.25 0.0584 348.4
1 41 34 46.61 0.1053 474.6
1 41 24 82.35 0.0873 326.2
1 41 29 134.50 0.0906 432.3
1 41 34 78.36 0.1042 461.3
1 41 28 61.67 0.0931 279.8
1 41 29 51.66 0.1039 521.0
1 41 20 97.46 0.1053 292.6
1 41 39 95.05 0.0939 271.1
1 41 24 338.24 0.0520 125.3
1 41 32 54.02 0.1122 543.5
1 41 18 101.99 0.0899 393.1
1 41 25 88.78 0.0690 696.0
1 41 30 72.95 0.0765 897.0
1 41 31 102.59 0.0933 580.5
1 41 22 129.49 0.0774 324.3
1 41 39 180.77 0.0914 585.2
1 41 38 89.18 0.0593 632.4
1 41 32 363.60 0.0590 457.8
1 41 36 273.45 0.0672 515.1
1 41 21 113.45 0.0995 924.0
1 41 39 122.53 0.0939 454.5
1 41 34 110.43 0.0842 340.7
1 41 31 295.59 0.0642 423.4
1 41 28 124.40 0.1220 661.0
1 41 27 77.51 0.0888 884.9
1 41 24 170.97 0.0715 396.3
1 41 39 282.63 0.0787 537.0
1 41 42 311.28 0.0815 553.7
1 41 23 70.36 0.1294 249.5
1 41 22 73.54 0.0654 156.6
1 41 34 82.69 0.1155 473.3
1 41 45 90.98 0.0687 502.5
1 41 38 168.17 0.0709 192.6
1 41 40 135.75 0.0697 390.8
1 41 33 76.69 0.1019 533.5
1 41 37 225.29 0.0656 538.9
1 41 31 77.33 0.0995 176.0
1 41 34 58.30 0.1150 559.4
1 41 39 116.69 0.0991 246.0
1 41 15 102.05 0.0831 81.4
1 41 24 111.76 0.0689 403.5
1 41 22 120.60 0.0661 143.0
1 41 39 231.35 0.0658 422.1
1 41 38 115.95 0.0975 558.3
1 41 32 66.82 0.1480 285.0
1 41 24 156.28 0.0652 68.4
1 41 37 102.47 0.1005 374.1
1 41 39 297.32 0.0584 298.6
1 41 30 62.58 0.1107 30.0
1 41 38 125.64 0.0574 223.3
1 41 34 75.31 0.0805 311.1
1 41 38 108.07 0.0845 636.3
1 41 35 85.45 0.0939 605.0
1 41 38 98.82 0.0719 406.0
1 41 31 247.53 0.0577 334.3
1 41 36 211.95 0.1065 267.5
1 41 14 234.79 0.0285 417.8
1 41 17 230.55 0.0416 245.1
1 41 39 219.82 0.0586 337.7
1 41 36 152.05 0.1066 591.3
1 41 36 184.14 0.0826 297.5
1 41 21 114.91 0.0626 424.0
1 41 19 58.36 0.0714 507.8
1 41 38 62.86 0.1003 787.8
1 41 19 201.87 0.0601 344.9
1 41 25 197.49 0.0675 920.7
1 41 20 859.63 0.0918 235.0
1 41 33 123.33 0.0670 475.6
1 41 45 172.38 0.0578 795.8
1 41 38 215.48 0.0710 356.8
1 41 40 90.84 0.0911 311.0
1 41 34 124.66 0.0900 387.5
1 41 37 131.88 0.0663 755.2
1 41 43 167.64 0.0564 220.0
1 41 39 125.35 0.0907 470.9
1 41 14 48.87 0.0638 174.9
1 41 23 46.30 0.1042 293.4
1 41 28 167.46 0.0431 722.0
1 41 22 656.05 0.1044 419.7
1 41 33 54.23 0.0952 704.0
1 41 37 148.99 0.0914 372.0
1 41 23 184.35 0.0483 109.0
1 41 38 229.72 0.0586 336.5
1 41 30 165.46 0.0604 358.6
1 41 46 209.11 0.0630 441.5
1 41 21 195.69 0.0662 637.3
1 41 37 70.86 0.0844 250.4
1 41 29 157.55 0.0366 432.2
1 41 27 151.28 0.0603 324.3
1 41 30 58.64 0.0843 190.4
1 41 28 65.14 0.0790 295.1
1 41 17 272.53 0.1225 484.7
1 41 24 170.85 0.0560 299.1
1 41 42 57.48 0.1151 579.0
1 41 39 61.54 0.0617 346.6
1 41 32 227.28 0.0704 185.7
1 41 25 54.16 0.1155 195.6
1 41 34 81.95 0.0997 422.3
1 41 32 90.61 0.0900 549.0
1 41 33 176.84 0.0727 759.2
1 41 23 116.22 0.1296 322.3
1 41 26 114.82 0.0672 921.1
1 41 25 145.24 0.0700 190.0
1 41 24 394.89 0.0679 732.7
1 41 13 55.92 0.1235 611.8
1 41 39 54.57 0.1075 131.6
1 41 38 87.60 0.0879 176.5
1 41 21 103.96 0.0421 480.7
1 41 32 199.07 0.0802 779.4
1 41 35 262.70 0.0795 433.6
1 41 32 95.57 0.0999 261.5
1 41 26 426.79 0.0605 595.9
1 41 34 222.81 0.0563 789.2
1 41 27 121.43 0.0841 146.6
1 41 34 103.64 0.0700 806.5
1 41 27 165.13 0.0794 322.9
1 41 25 120.10 0.0795 428.2
1 41 30 113.36 0.0943 302.9
1 41 16 158.93 0.0676 501.8
1 41 14 54.46 0.0744 478.7
1 41 31 150.32 0.0649 594.6
1 41 34 104.63 0.0840 856.8
1 41 22 61.17 0.1277 639.5
1 41 23 65.85 0.1073 318.4
1 41 20 72.85 0.1067 349.8
1 41 35 113.16 0.0918 518.7
1 41 33 90.85 0.0875 451.9
1 41 15 71.25 0.1260 585.7
1 41 25 192.93 0.0993 191.6
1 41 15 48.95 0.0991 327.2
1 41 13 74.76 0.0980 276.7
1 41 17 309.25 0.0636 539.6
1 41 19 68.85 0.1163 751.6
1 41 25 206.54 0.0676 348.4
1 41 21 137.61 0.0571 320.3
1 41 16 125.87 0.1416 223.4
1 41 19 107.35 0.1384 851.9
1 41 17 223.82 0.0676 447.0
1 41 33 271.48 0.0612 757.9
1 41 37 181.14 0.0692 345.5
1 41 25 59.77 0.1338 323.0
1 41 13 57.60 0.0655 328.5
1 41 24 49.71 0.1323 548.0
1 41 28 91.13 0.1090 326.1
1 41 25 74.98 0.0935 45.3
1 41 16 54.13 0.0609 107.6
1 41 17 52.73 0.1567 430.4
1 41 15 54.65 0.0553 271.0
1 41 24 145.61 0.0942 326.5
1 41 23 49.82 0.1043 304.9
1 41 19 82.09 0.1070 58.2
1 41 26 49.08 0.1005 439.1
1 41 14 238.81 0.0491 808.6
1 41 19 89.11 0.0815 28.7
1 41 31 111.27 0.1027 375.6
1 41 29 257.81 0.0675 36.4
1 41 29 218.58 0.0576 812.4
1 41 34 66.95 0.1141 448.0
1 41 16 49.96 0.0701 854.7
1 41 19 61.91 0.0942 632.6
1 41 35 50.83 0.1434 369.9
1 41 35 117.11 0.0653 478.7
1 41 17 586.15 0.0886 462.6
1 41 16 52.67 0.1310 436.6
1 41 28 45.83 0.1589 253.3
1 41 34 69.56 0.0891 59.3
1 41 32 96.68 0.0850 365.7
1 41 28 310.27 0.0818 431.0
1 41 36 162.14 0.0631 371.6
1 41 36 107.29 0.0984 438.7
1 41 37 93.69 0.0868 534.1
1 41 13 51.00 0.1270 389.3
1 41 13 69.20 0.1292 301.0
1 41 22 98.04 0.0912 754.2
1 41 29 179.74 0.0734 349.4
1 41 17 48.44 0.1396 754.3
1 41 25 64.00 0.0885 664.2
1 41 22 45.52 0.1554 804.4
1 41 25 121.62 0.0730 34.1
1 41 18 65.74 0.0629 433.0
1 41 15 168.74 0.0356 309.4
1 41 36 68.90 0.1108 215.7
1 41 22 90.96 0.0510 462.9
1 41 36 121.74 0.0866 313.5
1 41 31 81.32 0.0848 393.9
1 41 28 220.81 0.0598 287.8
1 41 19 53.59 0.0881 669.6
1 41 28 155.79 0.0446 438.9
1 41 23 72.78 0.0958 465.2
1 41 25 47.29 0.0910 901.2
1 41 18 55.39 0.0820 263.1
1 41 17 46.72 0.0949 697.8
1 41 16 52.89 0.0611 760.2
1 41 38 116.04 0.0774 203.7
1 41 36 171.35 0.0705 255.8
1 41 13 53.84 0.1363 745.4
1 41 24 152.21 0.0677 373.2
1 41 19 103.52 0.0727 612.6
1 41 41 84.89 0.0739 530.1
1 41 39 82.12 0.0930 517.8
1 41 17 273.97 0.0448 554.8
1 41 13 47.12 0.0858 189.3
1 41 24 80.75 0.1050 40.3
1 41 22 167.89 0.0803 424.0
1 41 24 163.45 0.1062 305.3
1 41 22 90.77 0.1200 931.7
1 41 13 48.07 0.1437 230.5
1 41 13 85.21 0.1193 376.2
1 41 29 142.07 0.0878 378.0
1 41 28 213.07 0.0689 315.6
1 41 16 106.42 0.1650 250.0
1 41 17 119.27 0.1315 270.0
1 41 16 66.66 0.1238 651.3
1 42 16 86.22 0.1161 189.2
1 42 19 220.17 0.0798 811.1
1 42 38 130.67 0.0899 455.1
1 42 23 145.48 0.0598 217.4
1 42 30 278.91 0.0621 284.1
1 42 26 199.11 0.0639 736.2
1 42 30 166.50 0.0666 275.4
1 42 35 73.96 0.1046 833.5
1 42 41 59.11 0.0916 596.5
1 42 17 141.31 0.0438 187.5
1 42 21 178.27 0.0747 252.0
1 42 36 125.50 0.0915 817.5
1 42 18 80.52 0.0905 883.6
1 42 17 129.33 0.0693 706.1
1 42 31 83.06 0.0880 344.9
1 42 31 215.98 0.0471 144.9
1 42 19 190.95 0.0863 118.8
1 42 17 171.98 0.0512 64.8
1 42 17 617.91 0.0803 571.2
1 42 21 69.22 0.0708 187.6
1 42 41 162.62 0.0498 654.1
1 42 37 49.03 0.0789 278.8
1 42 40 143.98 0.0661 411.3
1 42 33 188.20 0.0586 267.0
1 42 14 293.78 0.0305 192.8
1 42 38 61.66 0.0920 689.2
1 42 31 109.52 0.0590 572.0
1 42 15 208.85 0.0641 586.9
1 42 23 72.89 0.0561 938.0
1 42 28 61.68 0.0855 707.7
1 42 30 134.31 0.0826 920.0
1 42 38 174.08 0.0647 917.0
1 42 31 94.03 0.0969 327.2
1 42 28 105.34 0.0857 611.9
1 42 33 201.69 0.0735 701.8
1 42 31 201.59 0.0638 187.4
1 42 21 100.87 0.0925 157.6
1 42 17 60.52 0.0383 670.4
1 42 26 75.51 0.0956 723.1
1 42 14 362.53 0.0629 139.4
1 42 28 60.07 0.0856 772.1
1 42 38 67.65 0.0971 556.0
1 42 31 81.26 0.0653 826.3
1 42 22 60.02 0.0465 726.2
1 42 26 162.73 0.0670 48.4
1 42 38 216.63 0.0726 816.0
1 42 19 207.44 0.0333 785.5
1 42 27 105.86 0.0749 181.9
1 42 30 87.09 0.0917 46.5
1 42 30 71.56 0.0903 806.5
1 42 22 89.69 0.0636 558.1
1 42 19 64.20 0.1062 789.8
1 42 20 68.79 0.0637 199.0
1 42 23 84.09 0.0785 918.7
1 42 19 49.32 0.0909 183.0
1 42 15 142.26 0.0842 131.8
1 42 35 181.24 0.0582 243.0
1 42 36 158.30 0.0647 446.4
1 42 14 196.22 0.0301 661.9
1 42 30 83.40 0.1137 287.1
1 42 35 145.94 0.0821 596.6
1 42 29 135.54 0.0707 625.1
1 42 31 65.45 0.0741 519.7
1 42 19 359.48 0.0378 909.5
1 42 36 95.82 0.1068 321.9
1 42 20 196.29 0.0600 317.3
1 42 25 54.97 0.0681 166.2
1 42 19 53.31 0.0879 663.1
1 42 16 154.42 0.0306 712.3
1 42 28 176.10 0.0425 186.6
1 42 21 190.56 0.0680 786.1
1 42 41 54.62 0.0593 219.7
1 42 31 162.33 0.0974 819.2
1 42 31 116.38 0.0737 900.8
1 42 30 77.36 0.1038 738.1
1 42 23 48.22 0.0760 47.1
1 42 34 133.85 0.0849 727.7
1 42 36 131.09 0.0692 733.1
1 42 19 66.96 0.0834 350.7
1 42 16 46.21 0.1509 372.4
1 42 29 65.36 0.1058 420.1
1 42 21 95.41 0.0763 801.6
1 42 15 505.04 0.0620 164.7
1 42 30 59.53 0.1286 134.6
1 42 23 69.83 0.1071 736.7
1 42 23 113.45 0.0828 639.3
1 42 30 129.35 0.0832 270.1
1 42 20 66.77 0.0571 287.8
1 42 34 110.73 0.0717 341.2
1 42 36 97.04 0.0704 600.3
1 42 30 122.16 0.0814 795.2
1 42 29 129.91 0.0587 228.9
1 42 26 281.04 0.0567 816.4
1 42 34 103.59 0.0814 93.2
1 42 24 57.09 0.1105 705.8
1 42 17 117.26 0.0540 720.0
1 42 24 69.71 0.0984 792.5
1 42 14 63.64 0.0698 140.7
1 42 16 177.75 0.0595 82.2
1 42 29 110.69 0.0923 891.1
1 42 41 102.77 0.0932 80.0
1 42 18 55.18 0.1037 315.0
1 42 20 59.23 0.0974 915.7
1 42 41 75.85 0.0910 789.0
1 42 18 788.42 0.0450 160.3
1 42 33 164.54 0.0822 352.7
1 42 31 200.65 0.0949 702.2
1 42 23 70.83 0.1267 691.6
1 42 28 209.72 0.0485 529.8
1 42 42 174.94 0.0655 628.7
1 42 17 162.41 0.0603 595.3
1 42 42 78.31 0.0941 780.5
1 42 33 144.48 0.0938 260.9
1 42 21 60.10 0.0978 416.9
1 42 31 123.76 0.0687 281.0
1 42 25 83.53 0.0988 327.1
1 42 23 55.92 0.0885 627.3
1 42 41 100.42 0.0953 691.0
1 42 22 48.85 0.0664 531.3
1 42 25 67.31 0.0790 674.8
1 42 23 66.54 0.1304 324.0
1 42 22 104.67 0.0823 31.9
1 42 26 169.25 0.0815 561.6
1 42 22 264.36 0.0501 373.9
1 42 14 312.45 0.0484 365.5
1 42 40 213.44 0.0646 457.7
1 42 33 146.05 0.0717 539.6
1 42 20 202.28 0.0460 25.1
1 42 39 71.86 0.0937 618.8
1 42 35 99.70 0.0683 524.0
1 42 36 137.07 0.0607 525.0
1 42 16 47.58 0.1607 297.7
1 42 13 247.51 0.0876 663.5
1 42 37 140.74 0.0749 502.0
1 42 31 104.97 0.0744 372.2
1 42 30 68.24 0.0812 418.4
1 42 19 225.06 0.0387 181.1
1 42 16 139.67 0.0384 367.0
1 42 30 69.93 0.0829 626.2
1 42 27 199.32 0.0728 282.9
1 42 24 119.82 0.0968 261.9
1 42 43 56.71 0.1080 269.1
1 42 40 86.92 0.0721 298.3
1 42 20 123.87 0.1004 99.5
1 42 13 50.09 0.1485 194.3
1 42 42 92.10 0.0784 682.6
1 42 30 163.66 0.0543 538.1
1 42 18 119.18 0.0692 702.3
1 42 22 83.93 0.0734 636.8
1 42 35 70.92 0.1086 183.5
1 42 40 105.21 0.0776 811.6
1 42 39 102.53 0.0841 248.8
1 42 24 100.13 0.0840 505.8
1 42 16 217.79 0.0519 633.6
1 42 15 45.11 0.0913 160.9
1 42 30 83.39 0.0887 80.4
1 42 28 287.42 0.0488 355.1
1 42 42 157.39 0.0704 826.0
1 42 34 184.06 0.0700 288.2
1 42 18 173.92 0.0603 26.6
1 42 41 53.85 0.1151 666.4
1 42 42 249.53 0.0686 324.0
1 42 44 288.33 0.0644 64.0
1 42 37 51.48 0.1153 482.7
1 42 33 163.50 0.0689 533.2
1 42 31 54.19 0.1208 205.0
1 42 32 122.27 0.0857 816.5
1 42 40 151.63 0.0943 874.5
1 42 31 64.94 0.1319 135.4
1 42 32 63.75 0.0852 89.9
1 42 38 76.65 0.0996 829.3
1 42 44 135.54 0.0783 747.9
1 42 41 71.82 0.0844 317.8
1 42 39 104.11 0.1034 606.5
1 42 30 118.26 0.0867 728.5
1 42 41 84.62 0.0585 563.4
1 42 24 249.03 0.0488 706.0
1 42 29 229.59 0.0686 487.0
1 42 36 68.88 0.1196 874.3
1 42 24 53.02 0.1315 174.5
1 42 40 112.09 0.0603 323.0
1 42 35 96.78 0.0956 647.6
1 42 24 215.71 0.0766 401.8
1 42 18 61.89 0.0966 845.7
1 42 35 224.75 0.0631 758.2
1 42 36 71.71 0.0751 568.9
1 42 29 205.25 0.0872 192.3
1 42 26 58.66 0.1209 168.6
1 42 26 76.41 0.1048 260.7
1 42 31 152.57 0.0586 186.1
1 42 17 48.76 0.1369 227.2
1 42 39 141.89 0.0618 768.4
1 42 40 61.85 0.0948 767.1
1 42 35 101.74 0.0913 569.2
1 42 27 146.62 0.0618 943.5
1 42 35 165.50 0.0865 707.0
1 42 40 69.47 0.1129 451.8
1 42 28 64.80 0.1315 62.5
1 42 24 96.17 0.0652 646.1
1 42 29 95.61 0.0893 373.1
1 42 30 220.85 0.0721 375.9
1 42 26 85.70 0.0798 170.5
1 42 42 77.42 0.0573 575.1
1 42 28 240.44 0.0799 814.0
1 42 31 115.87 0.0632 691.6
1 42 44 91.29 0.0824 541.6
1 42 25 48.87 0.0901 793.1
1 42 14 156.59 0.0507 22.7
1 42 14 48.06 0.0760 862.9
1 42 19 123.91 0.0928 502.8
1 42 14 94.67 0.0817 476.8
1 42 43 240.75 0.0710 107.4
1 42 27 201.67 0.0486 662.4
1 42 22 96.49 0.0427 196.6
1 42 23 176.96 0.0589 380.9
1 42 19 230.07 0.0506 23.1
1 42 26 91.84 0.1066 936.8
1 42 30 136.48 0.0619 669.4
1 42 17 52.52 0.0481 216.2
1 42 28 152.08 0.0396 132.1
1 42 28 149.31 0.0724 108.4
1 42 34 71.41 0.0927 750.5
1 42 22 425.09 0.1070 936.2
1 42 44 141.34 0.0693 870.9
1 42 39 89.68 0.0887 656.0
1 42 42 136.67 0.0591 309.6
1 42 21 119.51 0.0811 220.4
1 42 35 188.50 0.0515 202.6
1 42 17 96.12 0.0703 881.9
1 42 27 63.01 0.0842 503.5
1 42 26 119.68 0.0710 331.5
1 42 35 55.18 0.0909 185.7
1 42 16 112.90 0.0502 166.4
1 42 18 50.51 0.0473 668.8
1 42 44 78.81 0.0653 254.6
1 42 36 98.36 0.0619 816.0
1 42 36 162.39 0.0775 689.0
1 42 28 119.60 0.1008 193.6
1 42 24 45.67 0.0930 522.5
1 42 31 83.28 0.0845 895.6
1 42 32 257.24 0.0717 436.5
1 42 28 132.81 0.0499 902.1
1 42 41 68.91 0.0809 569.7
1 42 30 294.60 0.0757 695.3
1 42 25 188.35 0.0595 357.7
1 42 25 66.60 0.1025 198.8
1 42 16 150.48 0.0664 86.5
1 42 37 318.26 0.0488 730.1
1 42 17 52.16 0.0734 120.8
1 42 22 47.76 0.0734 714.0
1 42 16 107.51 0.0475 150.6
1 42 21 49.18 0.1004 194.6
1 42 36 88.82 0.0664 502.0
1 42 24 263.27 0.0465 401.7
1 42 14 108.61 0.1188 180.6
1 42 14 50.62 0.1017 280.6
1 42 18 57.93 0.0624 162.8
1 42 25 137.06 0.0433 536.6
1 42 36 88.05 0.1151 878.0
1 42 15 78.63 0.1182 267.8
1 42 19 66.33 0.1186 869.3
1 42 14 147.49 0.0598 896.4
1 42 14 51.48 0.1099 541.3
1 42 16 50.47 0.1294 181.6
1 42 18 74.80 0.1493 340.4
1 42 17 195.98 0.0697 506.3
1 42 15 55.87 0.1267 78.3
1 42 20 45.51 0.1309 884.1
1 42 33 73.44 0.0750 856.5
1 42 16 154.59 0.0739 675.8
1 42 16 182.88 0.0624 555.0
1 42 18 136.82 0.0550 176.7
1 42 15 105.50 0.0705 160.4
1 42 16 88.56 0.0557 196.8
1 42 20 138.99 0.0349 230.6
1 42 19 51.43 0.0768 907.2
1 42 37 161.93 0.0627 339.4
1 42 13 215.10 0.1165 248.6
1 42 23 132.58 0.0651 801.5
1 42 14 109.74 0.1761 925.2
1 42 15 99.69 0.0749 166.1
1 42 17 172.22 0.0713 398.5
1 43 23 210.75 0.0607 291.9
1 43 18 70.14 0.0936 848.0
1 43 42 52.41 0.0837 654.4
1 43 34 60.42 0.1200 393.7
1 43 34 70.00 0.0971 449.3
1 43 29 158.53 0.0753 287.7
1 43 21 122.64 0.0569 715.4
1 43 30 136.46 0.0700 349.5
1 43 24 154.26 0.0516 740.6
1 43 20 90.70 0.0573 708.3
1 43 21 77.11 0.0868 15.9
1 43 40 62.65 0.1060 371.4
1 43 15 539.89 0.0338 54.0
1 43 28 131.66 0.0812 133.6
1 43 30 209.57 0.0704 237.2
1 43 35 114.20 0.0570 684.4
1 43 30 142.90 0.0593 762.2
1 43 34 98.16 0.0840 276.3
1 43 22 78.17 0.0603 39.6
1 43 28 129.43 0.0640 84.2
1 43 22 46.78 0.0829 574.9
1 43 32 89.65 0.0729 377.2
1 43 28 79.34 0.0850 127.0
1 43 15 509.10 0.0212 928.2
1 43 32 68.72 0.0873 114.4
1 43 29 205.25 0.0567 437.7
1 43 27 94.00 0.1201 291.4
1 43 32 93.42 0.1014 799.4
1 43 23 57.99 0.0797 892.3
1 43 18 69.99 0.0933 268.9
1 43 15 80.82 0.0529 180.0
1 43 21 245.38 0.0744 101.4
1 43 27 69.84 0.0931 58.6
1 43 41 130.68 0.0833 141.6
1 43 30 197.92 0.0684 537.5
1 43 30 89.21 0.0692 640.0
1 43 13 45.09 0.0436 107.1
1 43 31 167.38 0.0951 949.7
1 43 29 305.96 0.0709 188.1
1 43 42 143.83 0.0577 898.0
1 43 23 96.75 0.0663 802.3
1 43 30 132.54 0.0773 764.7
1 43 20 121.06 0.0739 883.3
1 43 22 65.61 0.0869 338.5
1 43 16 65.00 0.0976 181.0
1 43 34 63.57 0.0977 276.5
1 43 17 47.65 0.0840 863.6
1 43 31 108.96 0.0912 459.8
1 43 18 247.66 0.0470 661.2
1 43 23 80.08 0.0788 91.1
1 43 25 48.50 0.1259 740.5
1 43 31 300.73 0.0652 447.1
1 43 15 52.67 0.0683 127.1
1 43 16 48.50 0.0817 682.7
1 43 37 217.79 0.0705 78.7
1 43 38 261.43 0.0646 96.2
1 43 30 106.82 0.0795 853.6
1 43 42 108.04 0.0761 611.3
1 43 43 172.55 0.0680 879.1
1 43 21 45.39 0.1120 535.9
1 43 32 99.48 0.0709 928.0
1 43 39 87.71 0.0735 163.2
1 43 39 105.52 0.0640 934.3
1 43 44 185.13 0.0597 906.0
1 43 15 51.33 0.0712 131.8
1 43 13 119.71 0.1139 920.5
1 43 26 105.71 0.0656 38.0
1 43 39 153.43 0.0582 874.3
1 43 43 113.79 0.0595 282.3
1 43 36 149.31 0.0606 146.3
1 43 17 198.97 0.1395 916.8
1 43 30 74.17 0.0606 90.3
1 43 22 69.27 0.0573 457.4
1 43 20 324.38 0.0433 580.2
1 43 17 155.24 0.0676 545.0
