# side(0=real,1=sim) event ncl R_cm rms_cm medtb
0 11 42 162.37 0.0693 70.2
0 11 38 263.36 0.0570 430.1
0 11 22 268.86 0.0750 907.8
0 11 27 60.66 0.1038 336.6
0 11 34 61.53 0.1008 740.4
0 11 17 80.18 0.0487 291.0
0 11 26 78.82 0.0627 247.3
0 11 17 695.88 0.0320 327.1
0 11 14 163.22 0.0718 544.0
0 11 15 110.60 0.0271 30.9
0 11 14 79.59 0.0175 811.6
0 11 19 86.70 0.1090 546.9
0 11 18 369.23 0.0243 938.6
0 11 18 291.97 0.0806 786.0
0 11 17 468.65 0.0830 284.5
0 11 17 58.29 0.0578 437.5
0 11 18 62.15 0.0500 349.3
0 11 13 192.47 0.1438 44.6
0 11 24 62.24 0.0885 50.6
0 11 20 51.40 0.1269 303.5
0 11 33 63.42 0.0716 360.9
0 11 14 48.34 0.1087 924.7
0 11 13 285.83 0.1689 941.9
0 11 16 56.14 0.1228 233.5
0 12 26 60.09 0.1193 203.4
0 12 17 119.68 0.0220 53.5
0 12 34 101.28 0.0628 583.8
0 12 17 55.05 0.0650 498.1
0 12 41 90.03 0.0580 819.6
0 12 35 481.96 0.0550 392.8
0 12 34 45.98 0.0918 529.9
0 12 27 55.61 0.1057 69.2
0 12 34 70.50 0.1099 787.0
0 12 45 198.12 0.0497 749.5
0 12 19 46.38 0.0915 576.1
0 12 30 66.14 0.0831 670.2
0 12 18 197.86 0.0587 858.7
0 12 25 60.38 0.0559 66.2
0 12 40 66.09 0.0770 541.1
0 12 32 48.45 0.0717 79.9
0 12 23 61.03 0.0349 92.3
0 12 30 88.17 0.0759 648.9
0 12 29 92.93 0.0581 933.3
0 12 26 46.79 0.0994 353.4
0 12 24 83.10 0.0813 839.7
0 12 19 77.77 0.0529 2.3
0 12 21 68.40 0.0740 355.2
0 12 19 61.90 0.0949 144.6
0 12 36 121.56 0.1103 64.8
0 12 18 653.19 0.0617 411.1
0 12 34 96.59 0.0877 504.3
0 12 16 66.51 0.0922 530.3
0 12 25 46.08 0.0839 746.3
0 12 17 61.54 0.0803 447.5
0 12 14 50.79 0.1173 680.3
0 12 32 55.49 0.0988 324.8
0 12 32 159.01 0.0536 843.7
0 12 31 88.63 0.0488 75.0
0 12 17 85.03 0.0503 61.0
0 12 41 148.55 0.0552 390.4
0 12 43 639.33 0.0534 44.7
0 12 19 171.31 0.0582 735.8
0 12 47 129.53 0.0475 735.0
0 12 36 143.09 0.0439 699.2
0 12 40 116.58 0.0344 310.8
0 12 29 157.07 0.0420 44.7
0 12 31 280.42 0.0507 532.4
0 12 41 81.72 0.0647 404.6
0 12 27 59.53 0.0970 344.5
0 12 17 81.23 0.0365 484.7
0 12 32 86.80 0.0633 927.9
0 12 31 63.97 0.0741 820.1
0 12 15 717.00 0.0390 135.9
0 12 33 109.42 0.0895 407.9
0 12 20 117.69 0.0504 403.0
0 12 37 56.38 0.1025 604.0
0 12 35 88.93 0.0499 819.2
0 12 27 89.40 0.0724 609.9
0 12 13 241.63 0.0605 254.3
0 12 43 105.14 0.0563 778.6
0 12 42 96.19 0.0610 36.0
0 12 29 71.47 0.0786 566.5
0 12 17 52.02 0.0983 287.8
0 12 41 172.11 0.0484 51.2
0 12 40 124.12 0.0809 236.1
0 12 22 85.95 0.0523 35.3
0 12 17 59.45 0.1380 528.4
0 12 37 158.88 0.0536 804.5
0 12 33 61.43 0.0911 457.0
0 12 16 50.71 0.0433 394.7
0 12 34 92.82 0.0693 413.3
0 12 34 76.30 0.1060 25.3
0 12 41 106.81 0.0752 715.7
0 12 45 118.39 0.0489 450.6
0 12 34 69.40 0.0824 175.8
0 12 21 57.46 0.0729 454.2
0 12 28 88.51 0.0662 589.5
0 12 30 101.73 0.0645 635.3
0 12 18 55.07 0.0298 89.5
0 12 38 147.37 0.0341 649.3
0 12 25 67.60 0.0889 517.5
0 12 18 108.04 0.0468 822.4
0 12 20 533.44 0.0394 661.3
0 12 38 138.99 0.0749 196.9
0 12 18 74.20 0.0332 64.4
0 12 21 73.60 0.0598 418.1
0 12 18 51.09 0.0570 423.6
0 12 13 47.67 0.0585 430.9
0 12 37 106.61 0.0580 357.5
0 12 36 51.21 0.0902 70.8
0 12 36 52.34 0.0816 826.8
0 12 19 139.75 0.0396 305.9
0 12 34 300.05 0.0414 531.7
0 12 28 46.33 0.0592 630.1
0 12 24 47.02 0.0588 436.2
0 12 18 109.01 0.0262 404.0
0 12 34 196.70 0.0640 488.5
0 12 22 79.86 0.0981 39.5
0 12 31 108.58 0.0457 35.5
0 12 14 140.56 0.1177 659.1
0 12 27 97.59 0.0516 749.9
0 12 45 58.15 0.0787 669.0
0 12 37 68.80 0.0710 567.3
0 12 25 60.79 0.0721 341.9
0 12 13 71.51 0.1617 165.7
0 12 35 124.38 0.0556 831.2
0 12 27 56.77 0.0773 613.7
0 12 34 129.79 0.0642 678.1
0 12 30 67.12 0.0945 760.7
0 12 14 59.86 0.1665 204.5
0 12 35 100.92 0.0582 680.8
0 12 35 68.27 0.0715 80.1
0 12 24 56.27 0.0949 658.5
0 12 37 47.11 0.1181 878.3
0 12 40 121.83 0.0635 105.8
0 12 28 46.53 0.0884 486.4
0 12 40 115.32 0.0954 110.0
0 12 22 100.43 0.0561 303.4
0 12 35 421.25 0.0594 440.6
0 12 28 648.25 0.0429 585.1
0 12 29 79.61 0.0793 647.9
0 12 41 82.34 0.0535 138.4
0 12 37 89.14 0.0688 396.6
0 12 27 236.48 0.0640 689.4
0 12 46 48.39 0.1180 58.6
0 12 28 81.95 0.0780 367.0
0 12 39 47.68 0.0961 568.7
0 12 38 147.54 0.0624 24.7
0 12 27 148.44 0.0382 639.4
0 12 23 158.36 0.0527 45.3
0 12 37 46.50 0.1012 695.0
0 12 14 76.17 0.0445 289.8
0 12 17 75.62 0.0705 487.5
0 12 23 103.52 0.0620 99.9
0 12 15 71.42 0.0554 192.8
0 12 42 117.11 0.0674 51.5
0 12 37 73.29 0.0600 732.9
0 12 37 79.15 0.0855 80.7
0 12 21 94.27 0.0461 609.3
0 12 24 85.77 0.0901 59.3
0 12 30 45.57 0.0870 908.5
0 12 32 46.11 0.0964 366.3
0 12 13 46.14 0.1429 744.3
0 12 32 145.73 0.0512 404.9
0 12 13 46.39 0.1138 696.3
0 12 24 222.93 0.0340 118.0
0 12 19 49.22 0.1350 255.4
0 12 14 56.25 0.1054 556.5
0 12 13 68.16 0.1539 245.1
0 12 15 57.06 0.1143 729.3
0 12 34 73.44 0.0914 587.3
0 12 24 70.85 0.0702 438.5
0 12 28 149.83 0.0610 60.0
0 12 14 396.01 0.0627 497.6
0 12 37 127.99 0.0442 614.3
0 12 17 1144.13 0.0326 537.3
0 12 24 102.81 0.0543 375.1
0 12 25 87.69 0.0466 54.3
0 12 18 81.10 0.0696 606.2
0 12 46 277.26 0.0556 793.9
0 12 18 67.02 0.1442 141.7
0 13 41 56.79 0.1252 50.6
0 13 40 178.34 0.0503 789.5
0 13 31 385.75 0.0395 900.7
0 13 31 98.56 0.0637 600.3
0 13 21 46.75 0.1420 131.4
0 13 28 113.67 0.0821 537.7
0 13 28 202.15 0.0400 124.9
0 13 25 80.12 0.0528 89.6
0 13 31 2800.44 0.0461 199.6
0 13 15 48.96 0.0384 858.8
0 13 34 69.64 0.0977 100.4
0 13 42 74.79 0.0722 804.9
0 13 20 57.17 0.1302 797.4
0 13 17 61.87 0.0347 54.1
0 13 41 928.34 0.0429 372.8
0 13 14 70.59 0.0835 45.2
0 13 37 125.03 0.0594 761.3
0 13 39 73.44 0.0689 92.7
0 13 20 57.45 0.0549 103.0
0 13 40 123.23 0.0719 134.1
0 13 40 94.70 0.0576 731.3
0 13 29 193.16 0.0457 441.8
0 13 37 47.83 0.1092 738.6
0 13 26 166.70 0.0513 365.1
0 13 36 140.76 0.0482 806.7
0 13 29 176.24 0.0345 226.4
0 13 43 175.22 0.0483 514.4
0 13 35 89.75 0.0605 901.3
0 13 39 111.74 0.0746 259.5
0 13 39 384.34 0.0399 104.4
0 13 28 67.15 0.0459 862.6
0 13 40 155.97 0.0430 47.8
0 13 25 103.93 0.0554 370.4
0 13 34 165.96 0.0783 181.3
0 13 36 60.75 0.0697 403.2
0 13 31 60.74 0.0604 889.0
0 13 27 114.77 0.0549 578.7
0 13 29 96.58 0.0618 132.2
0 13 22 102.00 0.0333 878.2
0 13 30 66.95 0.1223 294.3
0 13 26 46.73 0.1056 844.1
0 13 38 128.15 0.0906 283.6
0 13 40 115.04 0.0586 361.2
0 13 16 65.34 0.0280 36.3
0 13 42 50.33 0.0996 576.5
0 13 29 62.98 0.1352 54.6
0 13 29 62.38 0.0744 219.5
0 13 23 62.00 0.1076 51.1
0 13 28 63.85 0.1070 722.4
0 13 37 122.82 0.0424 434.0
0 13 33 158.44 0.0336 597.9
0 13 32 76.93 0.0653 397.1
0 13 29 134.24 0.0516 480.7
0 13 21 63.04 0.1448 26.2
0 13 37 88.09 0.0582 768.5
0 13 33 185.84 0.0846 140.8
0 13 29 78.76 0.0999 805.8
0 13 15 54.37 0.0825 924.4
0 13 18 67.82 0.0723 811.5
0 13 24 96.66 0.0558 291.5
0 13 37 181.23 0.0485 2.6
0 13 24 135.65 0.0470 803.7
0 13 28 97.53 0.0517 470.1
0 13 24 58.02 0.0712 827.1
0 13 15 126.31 0.0227 710.8
0 13 34 112.09 0.0635 141.3
0 13 31 86.01 0.0405 64.7
0 13 22 80.98 0.0885 885.5
0 13 27 69.28 0.0665 504.7
0 13 34 76.38 0.0692 238.9
0 13 46 121.53 0.0455 640.4
0 13 18 66.76 0.0932 533.0
0 13 30 148.89 0.0463 480.8
0 13 28 77.77 0.0535 87.5
0 13 31 310.99 0.0538 928.9
0 13 19 83.51 0.0497 209.7
0 13 15 118.81 0.0595 41.5
0 13 30 81.76 0.0584 886.6
0 13 34 60.13 0.0871 295.7
0 13 32 141.54 0.0723 114.2
0 13 18 63.23 0.0677 132.9
0 13 14 65.12 0.1506 633.7
0 13 40 159.34 0.0666 425.8
0 13 16 50.82 0.1200 700.3
0 13 13 51.89 0.1171 714.2
0 13 13 60.95 0.0290 697.5
0 13 17 48.71 0.0355 868.7
0 13 20 89.62 0.0511 896.9
0 13 15 55.24 0.0620 210.3
0 13 18 89.12 0.0232 919.7
0 13 16 106.46 0.0674 214.0
0 13 18 108.92 0.0872 18.5
0 13 30 69.53 0.0675 186.3
0 13 35 103.64 0.0505 277.8
0 13 15 134.25 0.0800 225.3
0 13 42 160.66 0.0743 552.4
0 13 42 112.45 0.0678 93.9
0 13 35 199.64 0.0502 751.7
0 13 32 145.28 0.0532 697.2
0 13 14 412.92 0.0313 923.8
0 13 43 136.63 0.0466 862.3
0 13 39 64.24 0.0775 346.1
0 13 48 153.34 0.0718 767.4
0 13 31 130.83 0.0683 362.4
0 13 32 66.30 0.0973 209.7
0 13 33 78.74 0.0814 202.4
0 13 47 94.14 0.0636 75.1
0 13 17 64.03 0.0567 902.8
0 13 14 114.59 0.0761 431.2
0 13 18 154.75 0.0788 809.9
0 13 44 78.06 0.1047 222.1
0 13 17 61.08 0.0636 892.8
0 13 38 110.96 0.0668 108.7
0 13 35 89.67 0.0495 888.4
0 13 36 82.63 0.0716 92.0
0 13 38 149.25 0.0589 907.5
0 13 26 456.06 0.0839 534.2
0 13 32 119.96 0.0766 893.7
0 13 29 47.93 0.0958 97.6
0 13 29 201.50 0.0371 436.9
0 13 20 96.72 0.0808 933.6
0 13 16 61.83 0.1233 98.2
0 13 43 195.90 0.0572 125.7
0 13 23 97.29 0.0447 198.6
0 13 28 59.64 0.0359 461.8
0 13 24 93.65 0.0393 84.2
0 13 21 69.06 0.0911 266.3
0 13 35 54.57 0.1213 143.5
0 13 40 69.45 0.0753 177.2
0 13 21 68.83 0.1063 309.9
0 13 26 49.61 0.1280 227.5
0 13 14 102.45 0.0533 236.1
0 13 37 159.56 0.0503 409.6
0 13 45 54.08 0.0894 663.8
0 13 32 61.18 0.0666 295.8
0 13 21 116.48 0.0910 32.1
0 13 39 74.57 0.0603 152.3
0 13 33 63.37 0.0702 60.3
0 13 36 85.85 0.0899 719.7
0 13 16 213.32 0.1256 367.4
0 13 32 59.74 0.0911 626.1
0 13 45 156.13 0.0391 933.8
0 13 36 197.33 0.0891 333.0
0 13 16 151.94 0.1230 356.4
0 13 15 211.34 0.0682 550.2
0 13 36 141.30 0.0782 884.4
0 13 42 196.43 0.0461 500.4
0 13 31 51.91 0.0883 275.7
0 13 29 96.56 0.0462 163.6
0 13 20 199.29 0.0358 483.1
0 13 40 106.35 0.0588 638.9
0 13 40 53.59 0.1071 69.7
0 13 46 98.86 0.0517 701.8
0 13 37 50.54 0.0757 872.7
0 13 39 202.90 0.0539 513.5
0 13 30 99.46 0.0621 10.0
0 13 26 72.92 0.0680 183.0
0 13 39 290.97 0.0497 118.4
0 13 37 88.68 0.0767 165.7
0 13 25 219.50 0.0343 881.8
0 13 33 74.11 0.0827 75.2
0 13 41 131.21 0.0480 156.8
0 13 39 62.71 0.0977 807.5
0 13 18 119.00 0.0508 784.3
0 13 23 81.57 0.1009 541.2
0 13 21 64.95 0.0938 213.6
0 13 29 52.41 0.0939 362.4
0 13 19 74.20 0.1094 922.1
0 13 14 124.54 0.1474 923.2
0 13 23 46.04 0.1071 300.6
0 13 32 87.74 0.0828 350.8
0 13 41 173.75 0.0505 49.1
0 13 17 58.14 0.1396 297.2
0 13 36 46.99 0.0840 639.4
0 13 27 74.25 0.0861 412.7
0 13 22 110.35 0.0455 41.4
0 13 38 102.49 0.0621 282.7
0 13 17 52.41 0.1283 677.8
0 13 22 45.75 0.0960 705.0
0 13 21 138.09 0.1062 915.1
0 13 36 61.72 0.1207 582.8
0 13 30 123.79 0.0506 860.7
0 13 33 47.11 0.0997 474.9
0 13 14 264.84 0.1627 684.0
0 13 14 410.25 0.1184 690.0
0 13 20 86.49 0.0467 766.2
0 13 15 217.17 0.1403 744.3
0 13 18 147.30 0.0391 633.5
0 13 19 232.92 0.1039 26.6
0 13 25 129.59 0.0557 184.5
0 13 37 63.85 0.1026 370.9
0 13 18 68.71 0.0931 927.3
0 13 17 50.04 0.1150 876.5
0 13 22 83.30 0.0820 481.3
0 13 28 60.83 0.0656 282.2
0 13 16 78.84 0.0823 930.3
0 13 19 122.27 0.0745 30.2
0 13 28 172.57 0.0591 193.6
0 13 25 71.12 0.0848 143.3
0 13 18 77.58 0.0670 130.7
0 13 29 106.12 0.0789 325.4
0 13 13 96.27 0.1577 634.4
0 13 16 145.42 0.0592 926.7
0 13 16 96.96 0.0867 196.4
0 13 17 52.52 0.1370 208.5
0 13 16 599.91 0.0234 27.5
0 13 16 159.78 0.0392 746.0
0 13 26 565.22 0.0590 82.7
0 13 20 326.07 0.0361 362.5
0 13 15 49.71 0.1389 212.3
0 13 28 71.22 0.1258 328.2
0 13 36 85.57 0.0774 181.3
0 13 14 58.33 0.0205 131.5
0 13 13 797.89 0.0367 194.8
0 13 17 411.78 0.0913 859.0
0 13 15 122.88 0.0568 414.3
0 13 25 310.96 0.0527 502.2
0 13 13 50.76 0.1547 102.3
0 13 22 269.75 0.0497 503.9
0 13 20 48.92 0.0417 254.4
0 13 24 55.79 0.0536 365.7
0 13 42 90.49 0.0731 733.5
0 13 29 140.58 0.0318 698.2
0 13 26 126.31 0.0535 160.2
0 13 17 109.88 0.0785 606.4
0 13 29 107.60 0.0464 340.8
0 13 31 290.73 0.0702 58.5
0 13 20 73.22 0.0424 756.0
0 13 25 86.39 0.0345 794.8
0 13 19 47.62 0.0774 877.9
0 13 21 54.10 0.0488 736.6
0 13 18 85.98 0.0690 863.8
0 13 25 149.51 0.0209 309.1
0 13 15 714.34 0.0802 527.6
0 13 31 106.30 0.0525 797.7
0 13 33 459.76 0.0583 358.1
0 13 32 48.58 0.0850 176.0
0 13 30 95.15 0.0556 925.5
0 13 19 97.35 0.0261 936.8
0 13 15 416.45 0.0797 186.7
0 13 16 129.32 0.0207 883.0
0 13 26 141.08 0.0715 909.0
0 15 34 46.40 0.0402 750.0
0 15 19 237.65 0.0460 438.0
0 15 39 203.52 0.0425 188.9
0 15 20 61.22 0.0555 661.8
0 15 26 63.27 0.0826 835.2
0 15 38 128.89 0.0649 870.9
0 15 30 125.57 0.0623 132.1
0 15 27 78.03 0.0377 91.6
0 15 16 55.54 0.0567 738.7
0 15 23 96.80 0.0350 351.2
0 15 24 96.80 0.0704 843.2
0 15 21 398.75 0.1276 732.0
0 15 37 978.66 0.0546 240.3
0 15 26 171.49 0.0278 540.7
0 15 24 122.67 0.0897 86.2
0 15 15 206.75 0.0417 718.3
0 15 26 252.38 0.0790 105.7
0 15 14 47.37 0.1013 228.4
0 15 39 49.30 0.0741 737.6
0 15 14 1803.02 0.0466 893.8
0 15 29 154.08 0.0615 37.5
0 15 39 515.24 0.0621 462.1
0 15 39 86.06 0.0805 166.1
0 15 28 148.14 0.0318 879.2
0 15 23 54.03 0.0639 812.6
0 15 21 59.59 0.0241 337.0
0 15 45 321.15 0.0564 900.6
0 15 27 122.12 0.0388 437.1
0 15 45 61.25 0.1006 716.6
0 15 31 64.48 0.0799 24.8
0 15 32 70.95 0.1047 829.7
0 15 30 135.30 0.0697 514.9
0 15 37 56.63 0.0998 749.7
0 15 14 505.22 0.1684 809.7
0 15 23 47.33 0.0700 320.4
0 15 30 82.56 0.1007 898.5
0 15 26 91.78 0.0698 346.0
0 15 40 76.26 0.0691 668.0
0 15 19 74.26 0.0621 325.2
0 15 14 45.98 0.0713 306.5
0 15 46 123.76 0.0538 818.7
0 15 15 102.15 0.0461 342.2
0 15 22 59.86 0.0560 263.2
0 15 43 235.98 0.0502 943.9
0 15 24 69.57 0.0615 411.7
0 15 34 122.94 0.0502 84.4
0 15 17 141.38 0.0354 715.3
0 15 32 70.23 0.0439 226.6
0 15 21 86.39 0.0706 266.9
0 15 34 98.15 0.0392 691.9
0 15 32 298.26 0.0376 334.1
0 15 24 84.07 0.0764 913.4
0 15 24 97.58 0.0835 946.9
0 15 32 58.10 0.0654 785.2
0 15 18 60.35 0.1107 334.2
0 15 22 83.12 0.0480 96.2
0 15 21 55.47 0.0502 763.1
0 15 16 76.80 0.0430 901.8
0 15 28 140.03 0.0695 43.0
0 15 21 108.23 0.1354 323.7
0 15 32 101.51 0.0773 689.9
0 15 14 48.79 0.1487 836.7
0 15 26 46.45 0.0844 113.3
0 15 24 70.95 0.0831 468.7
0 15 40 96.94 0.0649 277.7
0 15 37 89.28 0.0843 448.9
0 15 39 52.23 0.0798 112.4
0 15 28 126.12 0.0264 365.4
0 15 30 71.56 0.0926 743.1
0 15 42 275.43 0.0649 297.9
0 15 41 184.30 0.0568 807.7
0 15 42 431.55 0.0593 809.8
0 15 32 82.28 0.0776 887.1
0 15 24 72.96 0.1118 729.8
0 15 28 103.09 0.0571 342.2
0 15 17 90.24 0.0771 753.3
0 15 13 115.71 0.0477 913.9
0 15 27 230.28 0.0516 420.2
0 15 35 66.38 0.0622 823.8
0 15 39 135.82 0.0564 498.0
0 15 15 100.31 0.1540 930.3
0 15 17 214.15 0.0798 916.2
0 15 30 132.90 0.0654 422.1
0 15 14 181.07 0.0539 575.3
0 15 21 75.55 0.0655 563.5
0 15 23 253.77 0.0425 157.8
0 15 15 49.42 0.0372 242.4
0 15 20 60.56 0.0878 311.2
0 15 37 111.14 0.0473 429.7
0 15 33 58.31 0.0728 362.3
0 15 41 65.37 0.0903 744.1
0 15 28 57.44 0.0947 201.9
0 15 32 559.80 0.0789 424.2
0 15 46 112.97 0.0653 494.4
0 15 29 46.36 0.0843 459.3
0 15 42 89.52 0.0650 209.3
0 15 25 136.50 0.0483 763.1
0 15 20 99.07 0.0818 97.0
0 15 22 58.14 0.0715 880.7
0 15 36 117.24 0.0665 220.7
0 15 14 46.76 0.0674 881.3
0 15 28 245.03 0.0328 757.8
0 15 15 120.73 0.0450 352.3
0 15 20 68.03 0.0386 837.8
0 15 19 92.87 0.0560 376.6
0 15 43 96.07 0.0726 168.5
0 15 17 83.16 0.0491 304.9
0 15 31 125.61 0.0608 535.8
0 15 36 271.82 0.0429 129.8
0 15 43 84.58 0.0835 783.6
0 15 29 50.04 0.0960 923.1
0 15 21 54.52 0.0541 38.2
0 15 20 93.88 0.0669 305.3
0 15 18 58.02 0.1270 879.2
0 15 22 83.95 0.0908 829.3
0 15 16 82.21 0.0208 283.3
0 15 27 93.07 0.0352 332.5
0 15 34 51.57 0.1011 394.7
0 15 28 75.52 0.0769 336.7
0 15 32 55.20 0.0901 657.4
0 15 28 52.84 0.0794 930.6
0 15 24 144.14 0.0305 910.5
0 15 22 70.83 0.0504 784.4
0 15 17 67.07 0.1291 514.5
0 15 17 92.60 0.0337 868.9
0 15 24 161.99 0.0463 21.8
0 15 19 823.10 0.0264 103.8
0 15 13 58.14 0.1222 885.3
0 15 14 59.19 0.0383 209.6
0 15 17 117.76 0.0284 490.9
0 15 46 154.38 0.0604 452.0
0 15 20 83.61 0.0720 390.6
0 15 42 158.13 0.0561 477.1
0 15 23 88.23 0.0452 512.7
0 15 20 93.52 0.0260 633.0
0 15 41 83.02 0.0647 752.5
0 15 14 47.32 0.0314 863.4
0 15 30 121.99 0.0210 362.1
0 15 18 46.47 0.0868 614.2
0 15 33 77.45 0.0759 921.9
0 15 28 97.18 0.0585 696.9
0 15 27 74.94 0.0531 458.8
0 15 21 60.36 0.0752 754.1
0 15 22 86.95 0.0404 671.7
0 15 16 168.12 0.0375 343.7
0 15 17 143.74 0.0384 502.5
0 15 23 45.75 0.0816 820.5
0 15 16 67.40 0.0789 809.7
0 15 26 65.92 0.1002 112.3
0 15 18 61.19 0.1549 838.8
0 15 34 65.93 0.1075 376.8
0 15 36 166.28 0.0581 292.1
0 15 19 74.73 0.0613 363.2
0 15 37 68.88 0.1133 358.9
0 15 30 124.73 0.0430 187.9
0 15 30 928.68 0.0608 392.9
0 15 20 102.80 0.0289 295.8
0 15 14 91.35 0.1056 669.3
0 15 20 48.27 0.0213 217.0
0 15 16 48.61 0.1053 409.2
0 15 18 64.47 0.1598 806.4
0 15 34 45.35 0.1189 398.3
0 15 13 104.33 0.1187 818.2
0 15 36 175.00 0.0316 810.3
0 15 38 83.26 0.0709 760.2
0 15 23 80.16 0.0513 772.3
0 15 15 84.32 0.0638 188.3
0 15 15 45.07 0.1004 849.5
0 15 33 89.33 0.0954 922.4
0 15 28 66.77 0.0746 252.5
0 15 24 160.70 0.0380 98.6
0 15 25 96.85 0.0516 172.7
0 15 30 66.40 0.0811 414.4
0 15 25 56.34 0.1200 947.6
0 15 17 56.06 0.0985 932.8
0 15 34 53.68 0.0883 344.4
0 15 15 51.54 0.0690 883.8
0 15 18 864.66 0.0310 689.8
0 15 14 329.73 0.1523 323.5
0 15 17 196.85 0.0392 225.9
0 15 14 106.34 0.0407 841.2
0 15 33 46.63 0.1098 628.2
0 15 27 120.94 0.0476 470.4
0 16 28 235.24 0.0438 537.5
0 16 35 110.79 0.0613 326.1
0 16 28 93.55 0.0695 145.3
0 16 24 78.70 0.0596 777.2
0 16 29 55.85 0.1190 561.4
0 16 40 177.15 0.0806 228.6
0 16 23 77.40 0.1002 229.5
0 16 41 135.50 0.0454 890.7
0 16 20 98.98 0.0567 304.8
0 16 22 119.24 0.0911 175.9
0 16 23 58.52 0.0898 45.7
0 16 32 45.80 0.1008 474.6
0 16 18 57.45 0.1036 566.3
0 16 15 319.73 0.1124 621.5
0 16 23 72.09 0.0684 231.9
0 16 34 70.02 0.0726 200.5
0 16 19 80.14 0.0605 75.6
0 16 40 59.23 0.0870 770.4
0 16 27 138.91 0.0730 592.3
0 16 17 199.68 0.0578 46.0
0 16 16 48.64 0.1051 915.3
0 16 19 62.94 0.0530 496.2
0 16 19 65.09 0.0799 610.1
0 16 16 122.18 0.0593 105.4
0 16 25 48.90 0.1240 160.6
0 16 15 57.20 0.0370 930.0
0 16 36 74.51 0.0923 830.7
0 16 35 136.92 0.0426 320.7
0 16 34 140.86 0.0563 155.0
0 16 22 47.98 0.0945 911.9
0 16 15 63.42 0.0913 295.1
0 16 17 56.13 0.0526 640.7
0 16 21 70.40 0.0394 172.4
0 16 16 63.92 0.0951 916.3
0 16 22 69.16 0.0410 305.8
0 16 39 173.21 0.0703 370.7
0 16 21 164.33 0.0525 922.1
0 16 21 78.53 0.1371 261.1
0 16 28 56.79 0.1168 229.9
0 16 24 76.62 0.0863 259.1
0 16 32 88.57 0.0933 236.4
0 16 41 103.29 0.0362 439.2
0 16 34 170.08 0.0503 117.8
0 16 33 88.19 0.0929 61.7
0 16 31 95.66 0.0778 71.8
0 16 34 252.84 0.0989 164.1
0 16 27 153.43 0.0653 270.4
0 16 26 432.04 0.0317 29.4
0 16 31 228.72 0.0476 491.6
0 16 29 98.50 0.0662 851.7
0 16 36 85.71 0.0627 337.0
0 16 17 60.12 0.0364 262.7
0 16 28 62.14 0.1085 241.0
0 16 25 45.96 0.0998 149.2
0 16 32 355.95 0.0625 330.8
0 16 38 49.10 0.1150 343.0
0 16 22 49.12 0.1248 204.4
0 16 22 70.04 0.0644 698.8
0 16 37 82.67 0.0853 479.1
0 16 22 101.60 0.0705 191.9
0 16 20 129.61 0.0558 280.6
0 16 39 123.89 0.0483 716.8
0 16 39 129.01 0.0434 486.6
0 16 26 47.21 0.0942 703.3
0 16 32 64.54 0.1131 117.0
0 16 16 288.21 0.0902 369.8
0 16 19 55.50 0.0535 565.2
0 16 21 50.63 0.1225 499.1
0 16 25 62.07 0.0811 874.6
0 16 36 85.43 0.0710 491.9
0 16 25 111.49 0.0739 453.7
0 16 30 112.16 0.0561 302.5
0 16 24 48.25 0.1091 247.2
0 16 21 131.27 0.0762 389.5
0 16 32 102.65 0.0576 264.6
0 16 16 133.54 0.0545 216.0
0 16 34 57.08 0.1005 842.3
0 16 22 860.11 0.1056 252.6
0 16 29 57.41 0.0924 512.3
0 16 16 47.35 0.1135 886.9
0 16 32 47.36 0.0834 410.2
0 16 22 75.22 0.0890 123.2
0 16 16 136.30 0.1302 187.5
0 16 42 221.19 0.0422 460.5
0 16 29 97.92 0.0615 255.9
0 16 36 57.02 0.0898 292.7
0 16 42 223.78 0.0603 518.6
0 16 38 171.03 0.0510 250.8
0 16 41 82.73 0.0631 774.7
0 16 32 48.82 0.0717 362.7
0 16 20 248.45 0.0249 480.7
0 16 30 166.78 0.0563 97.7
0 16 45 97.69 0.0890 657.3
0 16 29 53.61 0.0814 927.7
0 16 46 115.11 0.0635 251.7
0 16 20 51.72 0.0756 141.3
0 16 44 130.96 0.0473 933.6
0 16 35 93.75 0.0874 252.5
0 16 38 49.69 0.1014 363.7
0 16 34 50.15 0.0944 432.7
0 16 32 63.07 0.0668 634.3
0 16 22 142.21 0.0990 463.6
0 16 18 86.76 0.0405 438.2
0 16 36 175.78 0.0592 811.9
0 16 24 69.06 0.0572 588.1
0 16 35 92.17 0.0725 138.8
0 16 33 123.34 0.0922 222.7
0 16 30 114.42 0.0389 242.7
0 16 30 88.10 0.0805 478.5
0 16 15 80.58 0.0450 882.7
0 16 14 46.03 0.1515 159.3
0 16 17 65.39 0.0913 228.1
0 16 28 76.79 0.0508 912.8
0 16 17 90.14 0.0614 464.7
0 16 17 53.78 0.1073 186.8
0 16 22 67.71 0.1071 148.3
0 16 34 180.57 0.0505 507.8
0 16 32 162.36 0.0386 140.8
0 16 31 188.06 0.0641 222.4
0 16 20 106.82 0.0382 170.1
0 16 41 62.21 0.0839 473.6
0 16 39 68.39 0.0885 791.7
0 16 35 71.43 0.0896 217.7
0 16 24 2832.39 0.0385 478.4
0 16 36 149.03 0.0592 449.2
0 16 29 75.59 0.0593 285.7
0 16 31 50.12 0.0877 864.4
0 16 14 64.91 0.1293 258.5
0 16 21 52.51 0.0398 380.2
